,Magnitude,lat,long,depth (km)
"M 1.3 - 5km S of Redlands, CA",1.31,-117.1888333,34.008,8.122
"M 0.9 - 6km S of Redlands, CA",0.85,-117.1873333,34.0026667,7.58
"M 0.1 - 10km ENE of Aguanga, CA",0.07,-116.774,33.4865,4.176
"M 2.7 - 17km ESE of Anza, CA",2.69,-116.4986667,33.5198333,4.824
"M 0.4 - 18km E of Anza, CA",0.36,-116.4875,33.527,5.397
"M 1.0 - 14km ESE of Julian, CA",0.99,-116.4675,33.018,8.045
"M 0.8 - 7km S of Idyllwild, CA",0.79,-116.7326667,33.677,13.8
"M 1.2 - 6km S of Redlands, CA",1.21,-117.1901667,34.0021667,5.683
"M 1.2 - 7km S of Redlands, CA",1.15,-117.1853333,33.9958333,7.613
"M 1.1 - 6km SSW of Lytle Creek, CA",1.09,-117.5255,34.208,10.64
"M 1.8 - 12km SE of Anza, CA",1.82,-116.5773333,33.486,7.719
"M 0.0 - 12km SE of Anza, CA",0.04,-116.567,33.4895,7.899
"M 2.8 - 6km S of Redlands, CA",2.83,-117.194,34.0043333,7.106
"M 2.6 - 6km S of Redlands, CA",2.62,-117.195,34.0031667,5.726
"M 1.6 - 6km S of Redlands, CA",1.63,-117.191,34.0016667,5.126
"M 1.6 - 6km S of Redlands, CA",1.59,-117.1898333,34.0015,6.255
"M 1.5 - 6km S of Redlands, CA",1.54,-117.1918333,34.0026667,6.126
"M 1.4 - 6km S of Redlands, CA",1.37,-117.1945,34.0046667,6.567
"M 1.2 - 6km SSW of Redlands, CA",1.18,-117.1951667,34.0036667,5.763
"M 1.8 - 6km S of Redlands, CA",1.83,-117.1898333,34.0055,6.506
"M 0.3 - 10km SW of Niland, CA",0.3,-115.6013333,33.1813333,0.983
"M 1.5 - 6km SSW of Redlands, CA",1.45,-117.1963333,33.9981667,5.726
"M 0.7 - 16km ESE of Anza, CA",0.74,-116.5075,33.5216667,13.444
"M 1.4 - 12km SE of Anza, CA",1.36,-116.569,33.487,8.019
"M 0.8 - 14km S of Anza, CA",0.81,-116.6776667,33.4336667,11.863
"M 1.3 - 6km S of Redlands, CA",1.3,-117.1863333,33.9985,5.997
"M 0.7 - 18km SE of Anza, CA",0.72,-116.5321667,33.4395,9.495
"M 1.4 - 20km WNW of Progreso, B.C., MX",1.39,-115.7903333,32.6288333,4.963
"M 2.1 - 12km E of Desert Hot Springs, CA",2.09,-116.3736667,33.976,5.747
"M 1.1 - 6km S of Redlands, CA",1.06,-117.193,34.0031667,6.513
"M 0.5 - 14km ESE of Ocotillo, CA",0.5,-115.842,32.7078333,11.276
"M 1.8 - 15km E of Ocotillo, CA",1.78,-115.8348333,32.7208333,5.163
"M 1.7 - 6km S of Redlands, CA",1.67,-117.192,34.002,6.446
"M 0.4 - 10km SW of Niland, CA",0.4,-115.6065,33.1815,3.173
"M 1.5 - 6km S of Redlands, CA",1.46,-117.1921667,34.002,5.856
"M 0.5 - 14km E of Ocotillo, CA",0.5,-115.8433333,32.7211667,0.843
"M 1.1 - 8km SSW of Morongo Valley, CA",1.11,-116.6218333,33.98,12.879
"M 3.1 - 6km S of Redlands, CA",3.11,-117.192,34.0065,7.302
"M 1.9 - 6km S of Redlands, CA",1.91,-117.1935,34.0056667,7.116
"M 1.0 - 6km S of Redlands, CA",1.0,-117.1931667,34.0016667,4.673
"M 1.6 - 6km S of Redlands, CA",1.59,-117.192,34.005,5.326
"M 2.1 - 6km S of Redlands, CA",2.12,-117.1941667,34.0018333,7.726
"M 1.9 - 5km S of Redlands, CA",1.88,-117.1906667,34.008,7.566
"M 1.0 - 6km S of Redlands, CA",1.03,-117.1918333,34.0026667,7.893
"M 1.3 - 0km NNW of Camp Pendleton North, CA",1.28,-117.3176667,33.3188333,8.165
"M 2.0 - 6km S of Redlands, CA",1.99,-117.192,34.0063333,7.076
"M 1.7 - 6km S of Redlands, CA",1.66,-117.1923333,34.006,6.966
"M 1.6 - 6km S of Redlands, CA",1.57,-117.1921667,34.006,7.646
"M 1.8 - 6km S of Redlands, CA",1.75,-117.1843333,34.002,7.356
"M 1.2 - 20km WNW of Progreso, B.C., MX",1.18,-115.7925,32.6268333,5.273
"M 1.2 - 6km S of Redlands, CA",1.22,-117.1921667,34.0018333,5.776
"M 1.2 - 10km SSW of La Jolla, CA",1.24,-117.3258333,32.7665,12.306
"M 1.3 - 6km S of Redlands, CA",1.34,-117.185,33.9996667,7.446
"M 2.5 - 5km S of Redlands, CA",2.5,-117.1896667,34.0091667,6.716
"M 1.4 - 6km S of Redlands, CA",1.42,-117.1946667,34.0033333,7.583
"M 2.7 - 5km S of Redlands, CA",2.73,-117.1903333,34.0076667,7.086
"M 0.4 - 9km E of Anza, CA",0.43,-116.574,33.5631667,14.895
"M 0.6 - 10km WNW of Calipatria, CA",0.6,-115.608,33.1778333,0.093
"M 0.8 - 22km ESE of Anza, CA",0.83,-116.462,33.4751667,11.921
"M 0.6 - 12km SE of Anza, CA",0.55,-116.5698333,33.4936667,7.949
"M 1.5 - 6km S of Redlands, CA",1.5,-117.1873333,34.0038333,6.703
"M 2.2 - 5km S of Redlands, CA",2.22,-117.1875,34.0075,7.865
"M 2.0 - 3km SE of Malibu, CA",1.97,-118.7876667,33.9878333,10.459
"M 0.3 - 10km ESE of Anza, CA",0.34,-116.5666667,33.5231667,12.795
"M 1.9 - 10km S of Salton City, CA",1.94,-115.9456667,33.2128333,5.94
"M 0.8 - 11km ESE of Anza, CA",0.77,-116.5715,33.4981667,7.859
"M 1.6 - 6km S of Redlands, CA",1.59,-117.1871667,34.0011667,6.757
"M 1.5 - 6km S of Redlands, CA",1.47,-117.187,34.0065,4.795
"M 0.9 - 1km NW of Lake Henshaw, CA",0.92,-116.7676667,33.2451667,8.27
"M 0.7 - 12km SE of Anza, CA",0.72,-116.5686667,33.4936667,8.519
"M 0.5 - 12km NW of Anza, CA",0.5,-116.7656667,33.626,15.972
"M 1.5 - 7km S of Redlands, CA",1.5,-117.1851667,33.9963333,7.253
"M 3.3 - 6km S of Redlands, CA",3.32,-117.191,34.0066667,7.633
"M 1.4 - 6km S of Redlands, CA",1.44,-117.1948333,34.0,5.647
"M 1.5 - 6km S of Redlands, CA",1.5,-117.193,33.9985,6.647
"M 1.5 - 6km SSW of Redlands, CA",1.46,-117.1983333,33.9985,7.845
"M 2.0 - 6km S of Redlands, CA",1.98,-117.1938333,34.0041667,4.495
"M 2.5 - 6km S of Redlands, CA",2.5,-117.195,34.0028333,8.796
"M 0.6 - 24km NNW of Borrego Springs, CA",0.6,-116.4293333,33.4665,7.157
"M 1.2 - 6km S of Redlands, CA",1.18,-117.193,33.9983333,5.333
"M 1.2 - 6km SSW of Redlands, CA",1.2,-117.1963333,33.9996667,8.557
"M -0.2 - 14km ESE of Anza, CA",-0.23,-116.5516667,33.488,6.895
"M 1.3 - 7km SSW of Redlands, CA",1.32,-117.1971667,33.9976667,8.821
"M 1.4 - 6km S of Redlands, CA",1.36,-117.1958333,34.0,8.837
"M 0.8 - 30km SSW of Ludlow, CA",0.8,-116.3381667,34.493,4.154
"M 2.1 - 6km S of Redlands, CA",2.12,-117.1948333,34.0016667,8.336
"M 1.6 - 7km NNE of Moreno Valley, CA",1.56,-117.2005,33.9806667,11.051
"M 1.2 - 6km S of Redlands, CA",1.2,-117.192,33.999,6.889
"M 1.0 - 14km NNW of Borrego Springs, CA",1.0,-116.4103333,33.3751667,-0.044
"M 1.7 - 11km NNW of Borrego Springs, CA",1.68,-116.4095,33.3533333,12.826
"M 1.7 - 18km ENE of Coachella, CA",1.7,-116.003,33.7596667,3.549
"M 0.5 - 14km S of Anza, CA",0.52,-116.68,33.431,12.131
"M 1.2 - 6km SSW of Redlands, CA",1.15,-117.1968333,34.0061667,6.206
"M 1.6 - 6km S of Redlands, CA",1.58,-117.1826667,33.9998333,6.696
"M 0.6 - 14km SE of Anza, CA",0.58,-116.5753333,33.4538333,10.021
"M 0.9 - 6km S of Redlands, CA",0.91,-117.1916667,34.0033333,5.289
"M 2.7 - 7km NE of Cabazon, CA",2.74,-116.7321667,33.9613333,18.135
"M 2.0 - 6km S of Redlands, CA",2.02,-117.1831667,33.9995,7.046
"M 1.1 - 6km S of Redlands, CA",1.08,-117.1865,34.0016667,8.143
"M 1.9 - 6km S of Redlands, CA",1.88,-117.186,34.0031667,8.216
"M 1.1 - 6km S of Redlands, CA",1.11,-117.186,33.9978333,8.393
"M 1.7 - 7km SSW of Redlands, CA",1.65,-117.2008333,33.997,7.206
"M 0.8 - 16km ENE of Julian, CA",0.77,-116.4391667,33.1171667,8.17
"M 0.9 - 11km NE of Borrego Springs, CA",0.88,-116.2916667,33.3256667,10.923
"M 0.9 - 2km SE of Garnet, CA",0.86,-116.526,33.8893333,12.923
"M 1.7 - 6km S of Redlands, CA",1.66,-117.1936667,34.0068333,7.647
"M 0.5 - 18km N of Borrego Springs, CA",0.52,-116.4021667,33.419,13.538
"M 1.8 - 7km SW of Holtville, CA",1.83,-115.4431667,32.7753333,14.678
"M 1.7 - 7km WSW of Holtville, CA",1.66,-115.4485,32.779,8.688
"M 1.4 - 6km SSW of Redlands, CA",1.41,-117.1973333,34.002,6.485
"M 0.9 - 13km NE of Borrego Springs, CA",0.94,-116.2875,33.3516667,10.628
"M 0.8 - 12km ESE of Anza, CA",0.76,-116.5603333,33.4976667,11.709
"M 1.2 - 7km SSW of Redlands, CA",1.24,-117.2011667,33.9931667,6.17
"M 0.8 - 8km SW of Idyllwild, CA",0.75,-116.7823333,33.6955,13.201
"M 1.1 - 7km SSW of Redlands, CA",1.09,-117.2043333,33.9928333,6.951
"M 1.4 - 3km SSE of Chino Hills, CA",1.36,-117.7423333,33.9711667,5.042
"M 2.7 - 5km S of Redlands, CA",2.73,-117.188,34.0086667,6.566
"M 1.7 - 5km S of Redlands, CA",1.73,-117.189,34.009,5.386
"M 2.4 - 5km S of Redlands, CA",2.41,-117.1888333,34.0086667,6.816
"M 1.2 - 6km S of Redlands, CA",1.16,-117.1868333,34.0035,4.589
"M 0.6 - 9km SW of Idyllwild, CA",0.64,-116.783,33.6835,13.641
"M 1.1 - 6km S of Redlands, CA",1.14,-117.1883333,34.0011667,5.056
"M 0.4 - 10km SSE of Anza, CA",0.4,-116.6395,33.4681667,7.173
"M 1.5 - 2km NNE of Panorama City, CA",1.51,-118.4413333,34.2415,11.781
"M 0.3 - 11km W of Calipatria, CA",0.3,-115.6308333,33.1441667,0.164
"M 1.2 - 6km S of Redlands, CA",1.2,-117.1906667,34.0048333,8.057
"M 2.1 - 5km S of Redlands, CA",2.09,-117.1856667,34.01,5.705
"M 1.8 - 8km ENE of Puebla, B.C., MX",1.81,-115.2828333,32.5958333,25.786
"M 2.1 - 5km S of Redlands, CA",2.07,-117.1866667,34.0095,6.837
"M 0.1 - 13km ESE of Anza, CA",0.08,-116.5506667,33.5051667,10.352
"M 1.2 - 13km SSE of Bombay Beach, CA",1.19,-115.6581667,33.2533333,0.824
"M 2.3 - 5km S of Redlands, CA",2.28,-117.187,34.0098333,7.555
"M 1.6 - 14km W of Tecate, B.C., MX",1.62,-116.7858333,32.5511667,5.388
"M 1.3 - 6km S of Redlands, CA",1.27,-117.1875,34.0061667,6.496
"M 2.6 - 8km E of Puebla, B.C., MX",2.55,-115.2728333,32.56,28.677
"M 1.2 - 6km S of Redlands, CA",1.23,-117.1866667,34.0051667,4.935
"M 1.1 - 9km E of Puebla, B.C., MX",1.1,-115.2603333,32.5726667,22.937
"M 0.7 - 12km SE of Anza, CA",0.7,-116.5688333,33.4921667,8.309
"M 1.8 - 7km NNE of Crestline, CA",1.78,-117.2535,34.3025,6.046
"M 1.3 - 18km ESE of Anza, CA",1.32,-116.492,33.4948333,14.844
"M 0.6 - 22km ESE of Anza, CA",0.61,-116.459,33.4745,12.191
"M 1.5 - 5km S of Redlands, CA",1.46,-117.1883333,34.007,5.956
"M 1.9 - 11km E of Puebla, B.C., MX",1.85,-115.2375,32.5628333,16.077
"M 0.8 - 18km ESE of Anza, CA",0.83,-116.4948333,33.4996667,13.524
"M 0.3 - 22km ESE of Anza, CA",0.27,-116.456,33.4743333,12.27
"M 1.8 - 8km SW of Lytle Creek, CA",1.82,-117.5578333,34.2045,9.223
"M 1.2 - 6km S of Redlands, CA",1.18,-117.1846667,34.0063333,7.761
"M 1.4 - 12km ESE of Anza, CA",1.38,-116.5651667,33.4956667,11.709
"M 0.7 - 11km WSW of Niland, CA",0.7,-115.6278333,33.1985,5.343
"M 1.5 - 6km S of Redlands, CA",1.49,-117.1938333,33.9996667,8.163
"M 0.9 - 4km SW of Idyllwild, CA",0.86,-116.7526667,33.721,16.561
"M 0.7 - 5km N of Yucca Valley, CA",0.73,-116.4351667,34.1581667,12.649
"M 0.5 - 6km N of Yucca Valley, CA",0.5,-116.4306667,34.1675,11.569
"M 1.0 - 5km N of Yucca Valley, CA",0.97,-116.4336667,34.1558333,12.326
"M 1.5 - 7km S of Redlands, CA",1.48,-117.1945,33.994,7.215
"M 1.3 - 6km SSW of Redlands, CA",1.25,-117.2,34.0008333,9.544
"M 1.2 - 6km S of Redlands, CA",1.15,-117.185,34.0053333,5.313
"M 1.4 - 6km S of Redlands, CA",1.42,-117.1851667,34.0046667,5.997
"M 3.4 - 5km S of Redlands, CA",3.36,-117.1886667,34.0105,6.946
"M 3.2 - 5km S of Redlands, CA",3.2,-117.1878333,34.0123333,6.809
"M 1.0 - 5km S of Redlands, CA",1.0,-117.1928333,34.01,6.935
"M 3.6 - 5km S of Redlands, CA",3.59,-117.1841667,34.0146667,6.432
"M 2.5 - 5km S of Redlands, CA",2.53,-117.189,34.0133333,7.349
"M 2.6 - 4km S of Redlands, CA",2.55,-117.1881667,34.0151667,7.245
"M 2.3 - 5km S of Redlands, CA",2.29,-117.1908333,34.0096667,7.743
"M 1.8 - 6km S of Redlands, CA",1.84,-117.19,33.9993333,5.773
"M 1.6 - 5km S of Redlands, CA",1.64,-117.1913333,34.012,6.031
"M 1.8 - 5km S of Redlands, CA",1.76,-117.1886667,34.0101667,7.384
"M 2.1 - 5km S of Redlands, CA",2.1,-117.188,34.0128333,7.805
"M 1.7 - 5km S of Redlands, CA",1.68,-117.1851667,34.009,6.783
"M 1.2 - 6km S of Redlands, CA",1.17,-117.1851667,34.0051667,8.503
"M 2.2 - 5km S of Redlands, CA",2.19,-117.1871667,34.0136667,6.419
"M 1.2 - 5km S of Redlands, CA",1.17,-117.183,34.0126667,6.437
"M 1.1 - 5km SSW of Redlands, CA",1.13,-117.1945,34.0088333,7.331
"M 0.7 - 4km SSW of Redlands, CA",0.7,-117.1915,34.0205,8.775
"M 1.5 - 5km S of Redlands, CA",1.46,-117.1828333,34.0108333,6.207
"M 2.4 - 5km S of Redlands, CA",2.36,-117.1845,34.0115,6.774
"M 1.4 - 6km SSW of Redlands, CA",1.41,-117.1958333,34.0041667,7.437
"M 0.5 - 10km SW of Niland, CA",0.5,-115.6033333,33.1815,0.143
"M 1.4 - 5km S of Redlands, CA",1.38,-117.1851667,34.0098333,6.373
"M 2.2 - 5km S of Redlands, CA",2.17,-117.1828333,34.0118333,5.274
"M 1.5 - 6km S of Redlands, CA",1.53,-117.1945,33.9976667,6.453
"M 2.1 - 6km S of Redlands, CA",2.07,-117.1901667,34.0048333,6.235
"M 1.1 - 2km SE of Home Gardens, CA",1.07,-117.5035,33.8673333,1.347
"M 1.3 - 6km S of Redlands, CA",1.29,-117.1916667,33.9973333,6.363
"M 1.8 - 6km S of Redlands, CA",1.81,-117.1815,33.9973333,6.583
"M 0.3 - 10km WNW of Calipatria, CA",0.3,-115.6071667,33.1761667,2.013
"M 0.7 - 21km ESE of Anza, CA",0.66,-116.4661667,33.4795,12.195
"M 0.8 - 21km ESE of Anza, CA",0.75,-116.4628333,33.4795,12.475
"M 0.5 - 9km SSW of Idyllwild, CA",0.51,-116.7516667,33.6646667,14.381
"M 3.0 - 5km S of Redlands, CA",2.98,-117.1878333,34.0141667,7.629
"M 1.6 - 5km S of Redlands, CA",1.58,-117.186,34.0141667,7.853
"M 1.5 - 5km S of Redlands, CA",1.48,-117.185,34.0126667,6.833
"M 1.5 - 4km SSW of Redlands, CA",1.45,-117.1935,34.0193333,8.963
"M 2.7 - 5km S of Redlands, CA",2.69,-117.1896667,34.0136667,7.575
"M 1.0 - 7km S of Redlands, CA",1.01,-117.1911667,33.9901667,5.065
"M 1.3 - 6km S of Redlands, CA",1.29,-117.1935,33.9985,5.937
"M 1.3 - 6km S of Redlands, CA",1.29,-117.194,33.9993333,7.546
"M 1.2 - 7km S of Redlands, CA",1.2,-117.1913333,33.9933333,5.837
"M 1.7 - 6km S of Redlands, CA",1.66,-117.1926667,33.9998333,7.157
"M 0.8 - 22km NNW of Borrego Springs, CA",0.77,-116.422,33.4473333,4.33
"M 1.5 - 6km S of Redlands, CA",1.54,-117.1848333,33.9986667,7.574
"M 1.0 - 7km S of Redlands, CA",1.04,-117.1843333,33.9941667,8.517
"M 1.5 - 6km SSW of Holtville, CA",1.49,-115.416,32.7623333,17.09
"M 1.4 - 6km SW of Holtville, CA",1.37,-115.4255,32.7686667,18.94
"M 1.8 - 10km SW of Corona, CA",1.75,-117.6433333,33.81,7.475
"M 1.0 - 13km SSE of Bombay Beach, CA",1.0,-115.6605,33.2508333,2.814
"M 0.6 - 14km S of Anza, CA",0.63,-116.6853333,33.4285,12.771
"M 4.4 - 221 km SSE of Tateyama, Japan",4.4,140.975,33.215,40.6
"M 1.4 - 29km N of Yucca Valley, CA",1.39,-116.4673333,34.3756667,9.817
"M 1.9 - 9km W of Ojai, CA",1.93,-119.3455,34.4558333,7.337
"M 2.2 - 5km S of Redlands, CA",2.2,-117.1895,34.0076667,7.502
"M 1.3 - 6km S of Redlands, CA",1.25,-117.1908333,34.0046667,7.016
"M 1.8 - 5km S of Redlands, CA",1.82,-117.1893333,34.0085,7.012
"M 2.3 - 5km S of Redlands, CA",2.31,-117.1883333,34.0108333,8.322
"M 1.8 - 20km NE of Pine Valley, CA",1.82,-116.3543333,32.9276667,8.354
"M 0.4 - 10km SW of Niland, CA",0.4,-115.5923333,33.1806667,0.093
"M 2.3 - 5km S of Redlands, CA",2.3,-117.1891667,34.011,7.932
"M 1.6 - 5km S of Redlands, CA",1.64,-117.1903333,34.009,8.402
"M 1.9 - 6km S of Redlands, CA",1.9,-117.1841667,33.9995,7.691
"M 1.5 - 6km S of Redlands, CA",1.47,-117.1888333,34.0058333,5.501
"M 1.3 - 10km W of Imperial Beach, CA",1.29,-117.2155,32.5706667,6.513
"M 0.7 - 9km SW of Idyllwild, CA",0.67,-116.7861667,33.6825,15.521
"M 1.9 - 4km WSW of Brawley, CA",1.89,-115.5703333,32.9666667,16.308
"M 1.4 - 6km S of Redlands, CA",1.4,-117.1873333,34.001,6.02
"M 1.7 - 6km S of Redlands, CA",1.7,-117.1868333,34.0058333,7.219
"M 1.7 - 5km S of Redlands, CA",1.71,-117.1863333,34.0095,7.305
"M 4.1 - 18 km SSE of Yanai, Japan",4.1,132.182,33.813,10.0
"M 1.2 - 6km SSW of Redlands, CA",1.15,-117.1963333,34.0018333,8.992
"M 1.1 - 6km WSW of Salton City, CA",1.12,-116.0148333,33.2785,6.004
"M 1.4 - 11km NNE of Julian, CA",1.39,-116.5353333,33.1631667,14.703
"M 1.2 - 6km S of Redlands, CA",1.23,-117.186,34.0061667,7.682
"M 1.3 - 5km S of Redlands, CA",1.25,-117.184,34.0098333,5.336
"M 0.9 - 14km NNE of Borrego Springs, CA",0.93,-116.2988333,33.3646667,9.489
"M 1.0 - 4km SW of Idyllwild, CA",0.97,-116.7501667,33.7193333,16.653
"M 1.7 - 6km SSW of Redlands, CA",1.73,-117.2006667,34.003,8.532
"M 1.2 - 6km NNE of Claremont, CA",1.17,-117.7033333,34.1468333,4.222
"M 1.1 - 13km NNE of Borrego Springs, CA",1.1,-116.3338333,33.365,10.971
"M 2.8 - 28 km SSE of Hope, New Mexico",2.8,-104.613,32.571,5.0
"M 1.5 - 5km SSW of Redlands, CA",1.51,-117.2021667,34.0096667,7.75
"M 0.9 - 6km S of Redlands, CA",0.94,-117.1958333,33.998,9.09
"M 1.8 - 6km S of Redlands, CA",1.8,-117.1948333,34.004,7.78
"M 1.0 - 6km ESE of Valle Vista, CA",1.03,-116.8325,33.7181667,16.463
"M 1.3 - 10km W of Calipatria, CA",1.31,-115.6161667,33.1231667,14.634
"M 1.6 - 9km WNW of Garnet, CA",1.55,-116.6316667,33.9418333,13.297
"M 0.7 - 13km ESE of Anza, CA",0.69,-116.5495,33.5065,10.655
"M 1.1 - 9km NNW of Rancho Cucamonga, CA",1.12,-117.6143333,34.1955,2.878
"M 1.1 - 22km SW of Ocotillo Wells, CA",1.09,-116.306,33.012,8.0
"M 0.6 - 8km SSW of Idyllwild, CA",0.62,-116.7568333,33.6723333,16.216
"M 0.4 - 10km SW of Niland, CA",0.4,-115.6018333,33.1856667,3.483
"M 0.6 - 7km S of Idyllwild, CA",0.55,-116.7275,33.6753333,14.161
"M 2.5 - 6km S of Redlands, CA",2.46,-117.194,33.9993333,7.562
"M 1.0 - 8km ENE of Anza, CA",0.97,-116.6011667,33.5873333,14.236
"M 0.6 - 13km WNW of Anza, CA",0.56,-116.8046667,33.5903333,7.928
"M 0.6 - 15km WSW of Niland, CA",0.6,-115.6698333,33.1905,5.013
"M 1.2 - 7km SSW of Redlands, CA",1.22,-117.2045,33.9925,7.046
"M 1.7 - 13km ENE of Anza, CA",1.71,-116.5373333,33.5893333,9.093
"M 0.8 - 5km N of Aguanga, CA",0.77,-116.8701667,33.4845,10.757
"M 0.3 - 18km S of Bombay Beach, CA",0.3,-115.7048333,33.1938333,6.063
"M 1.1 - 14km NNE of Cabazon, CA",1.13,-116.7271667,34.0286667,13.197
"M 1.7 - 2km NW of Colton, CA",1.74,-117.3278333,34.084,17.87
"M 1.9 - 9km NE of Calexico, CA",1.92,-115.4228333,32.7315,5.549
"M 1.5 - 12km SE of Anza, CA",1.47,-116.5736667,33.4846667,7.889
"M 1.8 - 15km E of Ocotillo, CA",1.83,-115.8376667,32.722,3.403
"M 1.8 - 15km E of Ocotillo, CA",1.75,-115.8371667,32.7213333,4.043
"M 1.5 - 15km E of Ocotillo, CA",1.47,-115.8348333,32.7208333,4.243
"M 1.6 - 14km E of Ocotillo, CA",1.56,-115.8483333,32.718,10.223
"M 1.6 - 15km E of Ocotillo, CA",1.55,-115.8306667,32.7111667,4.693
"M 1.6 - 22km SW of Ocotillo Wells, CA",1.58,-116.308,33.0083333,8.764
"M 1.0 - 5km S of Redlands, CA",1.01,-117.1856667,34.0093333,6.436
"M 1.1 - 6km S of Redlands, CA",1.13,-117.181,34.0028333,6.803
"M 1.4 - 10km WSW of Niland, CA",1.42,-115.6275,33.2153333,7.993
"M 1.3 - 14km WSW of Niland, CA",1.27,-115.6581667,33.1858333,5.133
"M 1.4 - 14km W of Niland, CA",1.4,-115.666,33.2248333,4.313
"M 1.4 - 13km WSW of Niland, CA",1.36,-115.6418333,33.1816667,6.383
"M 0.2 - 12km S of Bombay Beach, CA",0.2,-115.7143333,33.246,6.063
"M 1.6 - 10km WSW of Niland, CA",1.57,-115.6105,33.2016667,4.333
"M 0.4 - 13km WNW of Calipatria, CA",0.4,-115.6375,33.1756667,0.123
"M 1.6 - 11km WSW of Niland, CA",1.59,-115.6178333,33.1893333,1.923
"M 0.6 - 13km WSW of Niland, CA",0.6,-115.654,33.2033333,6.143
"M 0.7 - 13km W of Niland, CA",0.7,-115.6521667,33.2211667,6.373
"M 0.6 - 7km SW of Niland, CA",0.6,-115.5793333,33.2003333,9.473
"M 0.4 - 14km WNW of Calipatria, CA",0.4,-115.6551667,33.1645,3.323
"M 0.4 - 15km SSE of Bombay Beach, CA",0.4,-115.7013333,33.2181667,0.923
"M 1.0 - 11km WSW of Niland, CA",1.0,-115.6238333,33.1903333,4.483
"M 0.6 - 16km WSW of Niland, CA",0.6,-115.6813333,33.1886667,5.053
"M 1.1 - 14km SSE of Bombay Beach, CA",1.12,-115.6815,33.237,4.404
"M 1.4 - 12km WSW of Niland, CA",1.41,-115.6223333,33.1828333,1.783
"M 0.4 - 10km SW of Niland, CA",0.4,-115.6076667,33.1823333,0.074
"M 0.6 - 11km WSW of Niland, CA",0.6,-115.6171667,33.187,2.313
"M 0.4 - 11km WSW of Niland, CA",0.4,-115.6185,33.1846667,1.993
"M 0.5 - 11km WSW of Niland, CA",0.5,-115.6206667,33.1883333,2.763
"M 0.6 - 10km SW of Niland, CA",0.6,-115.6053333,33.185,0.163
"M 1.1 - 8km W of Calimesa, CA",1.13,-117.1388333,33.977,16.458
"M 0.9 - 11km NE of Cabazon, CA",0.92,-116.7041667,33.9876667,13.18
"M 0.6 - 8km SW of Niland, CA",0.6,-115.5778333,33.1835,0.313
"M 1.2 - 7km WSW of Holtville, CA",1.2,-115.4528333,32.7985,26.081
"M 1.1 - 6km S of Redlands, CA",1.1,-117.1846667,34.0036667,10.729
"M 0.7 - 13km W of Niland, CA",0.7,-115.662,33.235,0.563
"M 1.1 - 5km SSW of Redlands, CA",1.07,-117.1971667,34.0091667,6.387
"M 1.4 - 8km SW of Salton City, CA",1.4,-116.0073333,33.2463333,12.598
"M 2.2 - 12km S of Joshua Tree, CA",2.21,-116.318,34.0308333,10.599
"M 2.3 - 17km WNW of Progreso, B.C., MX",2.3,-115.758,32.6178333,8.573
"M 1.2 - 7km SSW of Redlands, CA",1.16,-117.1986667,33.9963333,6.836
"M 1.4 - 11km S of Joshua Tree, CA",1.4,-116.315,34.0335,10.829
"M 0.6 - 21km SW of La Quinta, CA",0.63,-116.453,33.5188333,10.085
"M 1.5 - 5km SSW of Redlands, CA",1.53,-117.1978333,34.012,6.537
"M 0.4 - 7km NE of Anza, CA",0.39,-116.6265,33.6021667,13.179
"M 1.2 - 12km SE of Anza, CA",1.15,-116.5705,33.482,8.669
"M 1.1 - 7km S of Redlands, CA",1.07,-117.1916667,33.9915,6.729
"M 1.0 - 11km ESE of Anza, CA",1.01,-116.5613333,33.5178333,13.545
"M 4.9 - 23 km NNW of Shahrak-e K?l?r?, Iran",4.9,48.373,32.544,23.3
"M 0.8 - 8km SSE of Idyllwild, CA",0.83,-116.6941667,33.675,15.708
"M 0.8 - 11km WNW of Calipatria, CA",0.78,-115.6201667,33.1776667,1.193
"M 1.2 - 4km W of Borrego Springs, CA",1.18,-116.4213333,33.2633333,3.86
"M 5.2 - 24 km NW of Shahrak-e K?l?r?, Iran",5.2,48.29,32.508,35.0
"M 2.1 - 25km ESE of Julian, CA",2.1,-116.3575,32.9921667,4.934
"M 1.2 - 14km N of Banning, CA",1.19,-116.8535,34.047,15.282
"M 0.6 - 23km SSW of La Quinta, CA",0.59,-116.4265,33.4805,4.045
"M 1.9 - 21km WNW of La Jolla, CA",1.93,-117.4871667,32.8963333,5.71
"M 2.7 - 15km NNE of Borrego Springs, CA",2.73,-116.3161667,33.3816667,11.488
"M 1.1 - 6km S of Redlands, CA",1.11,-117.1845,34.0018333,7.213
"M 0.5 - 12km SE of Anza, CA",0.52,-116.5671667,33.4941667,7.916
"M 0.7 - 12km SE of Anza, CA",0.69,-116.571,33.4948333,7.406
"M 1.4 - 11km NNW of Big Bear City, CA",1.39,-116.8908333,34.3546667,2.369
"M 1.3 - 7km S of Idyllwild, CA",1.26,-116.7086667,33.6758333,15.757
"M 1.4 - 2km SSE of Redlands, CA",1.37,-117.1715,34.0385,6.076
"M 1.4 - 6km SSE of Idyllwild, CA",1.41,-116.7051667,33.688,15.537
"M 1.4 - 7km S of Redlands, CA",1.44,-117.19,33.997,11.637
"M 0.3 - 10km WNW of Calipatria, CA",0.3,-115.6095,33.1698333,0.654
